unique_id_l,source_dataset_l,unique_id_r,source_dataset_r,clerical_match_score
16,fake_1000,49,fake_1000,0.0
17,fake_1000,18,fake_1000,0.0
17,fake_1000,19,fake_1000,0.0
17,fake_1000,20,fake_1000,0.0
17,fake_1000,21,fake_1000,0.0
17,fake_1000,22,fake_1000,0.0
17,fake_1000,23,fake_1000,0.0
17,fake_1000,24,fake_1000,0.0
17,fake_1000,25,fake_1000,0.0
17,fake_1000,26,fake_1000,0.0
17,fake_1000,27,fake_1000,0.0
17,fake_1000,28,fake_1000,0.0
17,fake_1000,29,fake_1000,0.0
17,fake_1000,30,fake_1000,0.0
17,fake_1000,31,fake_1000,0.0
17,fake_1000,32,fake_1000,0.0
17,fake_1000,33,fake_1000,0.0
17,fake_1000,34,fake_1000,0.0
17,fake_1000,35,fake_1000,0.0
17,fake_1000,36,fake_1000,0.0
17,fake_1000,37,fake_1000,0.0
17,fake_1000,38,fake_1000,0.0
17,fake_1000,39,fake_1000,0.0
17,fake_1000,40,fake_1000,0.0
17,fake_1000,41,fake_1000,0.0
17,fake_1000,42,fake_1000,0.0
17,fake_1000,43,fake_1000,0.0
17,fake_1000,44,fake_1000,0.0
17,fake_1000,45,fake_1000,0.0
17,fake_1000,46,fake_1000,0.0
17,fake_1000,47,fake_1000,0.0
17,fake_1000,48,fake_1000,0.0
17,fake_1000,49,fake_1000,0.0
18,fake_1000,19,fake_1000,1.0
18,fake_1000,20,fake_1000,1.0
18,fake_1000,21,fake_1000,0.0
18,fake_1000,22,fake_1000,0.0
18,fake_1000,23,fake_1000,0.0
18,fake_1000,24,fake_1000,0.0
18,fake_1000,25,fake_1000,0.0
18,fake_1000,26,fake_1000,0.0
18,fake_1000,27,fake_1000,0.0
18,fake_1000,28,fake_1000,0.0
18,fake_1000,29,fake_1000,0.0
18,fake_1000,30,fake_1000,0.0
18,fake_1000,31,fake_1000,0.0
18,fake_1000,32,fake_1000,0.0
18,fake_1000,33,fake_1000,0.0
18,fake_1000,34,fake_1000,0.0
18,fake_1000,35,fake_1000,0.0
18,fake_1000,36,fake_1000,0.0
18,fake_1000,37,fake_1000,0.0
18,fake_1000,38,fake_1000,0.0
18,fake_1000,39,fake_1000,0.0
18,fake_1000,40,fake_1000,0.0
18,fake_1000,41,fake_1000,0.0
18,fake_1000,42,fake_1000,0.0
18,fake_1000,43,fake_1000,0.0
18,fake_1000,44,fake_1000,0.0
18,fake_1000,45,fake_1000,0.0
18,fake_1000,46,fake_1000,0.0
18,fake_1000,47,fake_1000,0.0
18,fake_1000,48,fake_1000,0.0
18,fake_1000,49,fake_1000,0.0
19,fake_1000,20,fake_1000,1.0
19,fake_1000,21,fake_1000,0.0
19,fake_1000,22,fake_1000,0.0
19,fake_1000,23,fake_1000,0.0
19,fake_1000,24,fake_1000,0.0
19,fake_1000,25,fake_1000,0.0
19,fake_1000,26,fake_1000,0.0
19,fake_1000,27,fake_1000,0.0
19,fake_1000,28,fake_1000,0.0
19,fake_1000,29,fake_1000,0.0
19,fake_1000,30,fake_1000,0.0
19,fake_1000,31,fake_1000,0.0
19,fake_1000,32,fake_1000,0.0
19,fake_1000,33,fake_1000,0.0
19,fake_1000,34,fake_1000,0.0
19,fake_1000,35,fake_1000,0.0
19,fake_1000,36,fake_1000,0.0
19,fake_1000,37,fake_1000,0.0
19,fake_1000,38,fake_1000,0.0
19,fake_1000,39,fake_1000,0.0
19,fake_1000,40,fake_1000,0.0
19,fake_1000,41,fake_1000,0.0
19,fake_1000,42,fake_1000,0.0
19,fake_1000,43,fake_1000,0.0
19,fake_1000,44,fake_1000,0.0
19,fake_1000,45,fake_1000,0.0
19,fake_1000,46,fake_1000,0.0
19,fake_1000,47,fake_1000,0.0
19,fake_1000,48,fake_1000,0.0
19,fake_1000,49,fake_1000,0.0
20,fake_1000,21,fake_1000,0.0
20,fake_1000,22,fake_1000,0.0
20,fake_1000,23,fake_1000,0.0
20,fake_1000,24,fake_1000,0.0
20,fake_1000,25,fake_1000,0.0
20,fake_1000,26,fake_1000,0.0
20,fake_1000,27,fake_1000,0.0
20,fake_1000,28,fake_1000,0.0
20,fake_1000,29,fake_1000,0.0
20,fake_1000,30,fake_1000,0.0
20,fake_1000,31,fake_1000,0.0
20,fake_1000,32,fake_1000,0.0
20,fake_1000,33,fake_1000,0.0
20,fake_1000,34,fake_1000,0.0
20,fake_1000,35,fake_1000,0.0
20,fake_1000,36,fake_1000,0.0
20,fake_1000,37,fake_1000,0.0
20,fake_1000,38,fake_1000,0.0
20,fake_1000,39,fake_1000,0.0
20,fake_1000,40,fake_1000,0.0
20,fake_1000,41,fake_1000,0.0
20,fake_1000,42,fake_1000,0.0
20,fake_1000,43,fake_1000,0.0
20,fake_1000,44,fake_1000,0.0
20,fake_1000,45,fake_1000,0.0
20,fake_1000,46,fake_1000,0.0
20,fake_1000,47,fake_1000,0.0
20,fake_1000,48,fake_1000,0.0
20,fake_1000,49,fake_1000,0.0
21,fake_1000,22,fake_1000,0.0
21,fake_1000,23,fake_1000,0.0
21,fake_1000,24,fake_1000,0.0
21,fake_1000,25,fake_1000,0.0
21,fake_1000,26,fake_1000,0.0
21,fake_1000,27,fake_1000,0.0
21,fake_1000,28,fake_1000,0.0
21,fake_1000,29,fake_1000,0.0
21,fake_1000,30,fake_1000,0.0
21,fake_1000,31,fake_1000,0.0
21,fake_1000,32,fake_1000,0.0
21,fake_1000,33,fake_1000,0.0
21,fake_1000,34,fake_1000,0.0
21,fake_1000,35,fake_1000,0.0
21,fake_1000,36,fake_1000,0.0
21,fake_1000,37,fake_1000,0.0
21,fake_1000,38,fake_1000,0.0
21,fake_1000,39,fake_1000,0.0
21,fake_1000,40,fake_1000,0.0
21,fake_1000,41,fake_1000,0.0
21,fake_1000,42,fake_1000,0.0
21,fake_1000,43,fake_1000,0.0
21,fake_1000,44,fake_1000,0.0
21,fake_1000,45,fake_1000,0.0
21,fake_1000,46,fake_1000,0.0
21,fake_1000,47,fake_1000,0.0
21,fake_1000,48,fake_1000,0.0
21,fake_1000,49,fake_1000,0.0
22,fake_1000,23,fake_1000,1.0
22,fake_1000,24,fake_1000,1.0
22,fake_1000,25,fake_1000,0.0
22,fake_1000,26,fake_1000,0.0
22,fake_1000,27,fake_1000,0.0
22,fake_1000,28,fake_1000,0.0
22,fake_1000,29,fake_1000,0.0
22,fake_1000,30,fake_1000,0.0
22,fake_1000,31,fake_1000,0.0
22,fake_1000,32,fake_1000,0.0
22,fake_1000,33,fake_1000,0.0
22,fake_1000,34,fake_1000,0.0
22,fake_1000,35,fake_1000,0.0
22,fake_1000,36,fake_1000,0.0
22,fake_1000,37,fake_1000,0.0
22,fake_1000,38,fake_1000,0.0
22,fake_1000,39,fake_1000,0.0
22,fake_1000,40,fake_1000,0.0
22,fake_1000,41,fake_1000,0.0
22,fake_1000,42,fake_1000,0.0
22,fake_1000,43,fake_1000,0.0
22,fake_1000,44,fake_1000,0.0
22,fake_1000,45,fake_1000,0.0
22,fake_1000,46,fake_1000,0.0
22,fake_1000,47,fake_1000,0.0
22,fake_1000,48,fake_1000,0.0
22,fake_1000,49,fake_1000,0.0
23,fake_1000,24,fake_1000,1.0
23,fake_1000,25,fake_1000,0.0
23,fake_1000,26,fake_1000,0.0
23,fake_1000,27,fake_1000,0.0
23,fake_1000,28,fake_1000,0.0
23,fake_1000,29,fake_1000,0.0
23,fake_1000,30,fake_1000,0.0
23,fake_1000,31,fake_1000,0.0
23,fake_1000,32,fake_1000,0.0
23,fake_1000,33,fake_1000,0.0
23,fake_1000,34,fake_1000,0.0
23,fake_1000,35,fake_1000,0.0
23,fake_1000,36,fake_1000,0.0
23,fake_1000,37,fake_1000,0.0
23,fake_1000,38,fake_1000,0.0
23,fake_1000,39,fake_1000,0.0
23,fake_1000,40,fake_1000,0.0
23,fake_1000,41,fake_1000,0.0
23,fake_1000,42,fake_1000,0.0
23,fake_1000,43,fake_1000,0.0
23,fake_1000,44,fake_1000,0.0
23,fake_1000,45,fake_1000,0.0
23,fake_1000,46,fake_1000,0.0
23,fake_1000,47,fake_1000,0.0
23,fake_1000,48,fake_1000,0.0
23,fake_1000,49,fake_1000,0.0
24,fake_1000,25,fake_1000,0.0
24,fake_1000,26,fake_1000,0.0
24,fake_1000,27,fake_1000,0.0
24,fake_1000,28,fake_1000,0.0
24,fake_1000,29,fake_1000,0.0
24,fake_1000,30,fake_1000,0.0
24,fake_1000,31,fake_1000,0.0
24,fake_1000,32,fake_1000,0.0
24,fake_1000,33,fake_1000,0.0
24,fake_1000,34,fake_1000,0.0
24,fake_1000,35,fake_1000,0.0
24,fake_1000,36,fake_1000,0.0
24,fake_1000,37,fake_1000,0.0
24,fake_1000,38,fake_1000,0.0
24,fake_1000,39,fake_1000,0.0
24,fake_1000,40,fake_1000,0.0
24,fake_1000,41,fake_1000,0.0
24,fake_1000,42,fake_1000,0.0
24,fake_1000,43,fake_1000,0.0
24,fake_1000,44,fake_1000,0.0
24,fake_1000,45,fake_1000,0.0
24,fake_1000,46,fake_1000,0.0
24,fake_1000,47,fake_1000,0.0
24,fake_1000,48,fake_1000,0.0
24,fake_1000,49,fake_1000,0.0
25,fake_1000,26,fake_1000,1.0
25,fake_1000,27,fake_1000,1.0
25,fake_1000,28,fake_1000,1.0
25,fake_1000,29,fake_1000,1.0
25,fake_1000,30,fake_1000,1.0
25,fake_1000,31,fake_1000,0.0
25,fake_1000,32,fake_1000,0.0
25,fake_1000,33,fake_1000,0.0
25,fake_1000,34,fake_1000,0.0
25,fake_1000,35,fake_1000,0.0
25,fake_1000,36,fake_1000,0.0
25,fake_1000,37,fake_1000,0.0
25,fake_1000,38,fake_1000,0.0
25,fake_1000,39,fake_1000,0.0
25,fake_1000,40,fake_1000,0.0
25,fake_1000,41,fake_1000,0.0
25,fake_1000,42,fake_1000,0.0
25,fake_1000,43,fake_1000,0.0
25,fake_1000,44,fake_1000,0.0
25,fake_1000,45,fake_1000,0.0
25,fake_1000,46,fake_1000,0.0
25,fake_1000,47,fake_1000,0.0
25,fake_1000,48,fake_1000,0.0
25,fake_1000,49,fake_1000,0.0
26,fake_1000,27,fake_1000,1.0
26,fake_1000,28,fake_1000,1.0
26,fake_1000,29,fake_1000,1.0
26,fake_1000,30,fake_1000,1.0
26,fake_1000,31,fake_1000,0.0
26,fake_1000,32,fake_1000,0.0
26,fake_1000,33,fake_1000,0.0
26,fake_1000,34,fake_1000,0.0
26,fake_1000,35,fake_1000,0.0
26,fake_1000,36,fake_1000,0.0
26,fake_1000,37,fake_1000,0.0
26,fake_1000,38,fake_1000,0.0
26,fake_1000,39,fake_1000,0.0
26,fake_1000,40,fake_1000,0.0
26,fake_1000,41,fake_1000,0.0
26,fake_1000,42,fake_1000,0.0
26,fake_1000,43,fake_1000,0.0
26,fake_1000,44,fake_1000,0.0
26,fake_1000,45,fake_1000,0.0
26,fake_1000,46,fake_1000,0.0
26,fake_1000,47,fake_1000,0.0
26,fake_1000,48,fake_1000,0.0
26,fake_1000,49,fake_1000,0.0
27,fake_1000,28,fake_1000,1.0
27,fake_1000,29,fake_1000,1.0
27,fake_1000,30,fake_1000,1.0
27,fake_1000,31,fake_1000,0.0
27,fake_1000,32,fake_1000,0.0
27,fake_1000,33,fake_1000,0.0
27,fake_1000,34,fake_1000,0.0
27,fake_1000,35,fake_1000,0.0
27,fake_1000,36,fake_1000,0.0
27,fake_1000,37,fake_1000,0.0
27,fake_1000,38,fake_1000,0.0
27,fake_1000,39,fake_1000,0.0
27,fake_1000,40,fake_1000,0.0
27,fake_1000,41,fake_1000,0.0
27,fake_1000,42,fake_1000,0.0
27,fake_1000,43,fake_1000,0.0
27,fake_1000,44,fake_1000,0.0
27,fake_1000,45,fake_1000,0.0
27,fake_1000,46,fake_1000,0.0
27,fake_1000,47,fake_1000,0.0
27,fake_1000,48,fake_1000,0.0
27,fake_1000,49,fake_1000,0.0
28,fake_1000,29,fake_1000,1.0
28,fake_1000,30,fake_1000,1.0
28,fake_1000,31,fake_1000,0.0
28,fake_1000,32,fake_1000,0.0
28,fake_1000,33,fake_1000,0.0
28,fake_1000,34,fake_1000,0.0
28,fake_1000,35,fake_1000,0.0
28,fake_1000,36,fake_1000,0.0
28,fake_1000,37,fake_1000,0.0
28,fake_1000,38,fake_1000,0.0
28,fake_1000,39,fake_1000,0.0
28,fake_1000,40,fake_1000,0.0
28,fake_1000,41,fake_1000,0.0
28,fake_1000,42,fake_1000,0.0
28,fake_1000,43,fake_1000,0.0
28,fake_1000,44,fake_1000,0.0
28,fake_1000,45,fake_1000,0.0
28,fake_1000,46,fake_1000,0.0
28,fake_1000,47,fake_1000,0.0
28,fake_1000,48,fake_1000,0.0
28,fake_1000,49,fake_1000,0.0
29,fake_1000,30,fake_1000,1.0
29,fake_1000,31,fake_1000,0.0
29,fake_1000,32,fake_1000,0.0
29,fake_1000,33,fake_1000,0.0
29,fake_1000,34,fake_1000,0.0
29,fake_1000,35,fake_1000,0.0
29,fake_1000,36,fake_1000,0.0
29,fake_1000,37,fake_1000,0.0
29,fake_1000,38,fake_1000,0.0
29,fake_1000,39,fake_1000,0.0
29,fake_1000,40,fake_1000,0.0
29,fake_1000,41,fake_1000,0.0
29,fake_1000,42,fake_1000,0.0
29,fake_1000,43,fake_1000,0.0
29,fake_1000,44,fake_1000,0.0
29,fake_1000,45,fake_1000,0.0
29,fake_1000,46,fake_1000,0.0
29,fake_1000,47,fake_1000,0.0
29,fake_1000,48,fake_1000,0.0
29,fake_1000,49,fake_1000,0.0
30,fake_1000,31,fake_1000,0.0
30,fake_1000,32,fake_1000,0.0
30,fake_1000,33,fake_1000,0.0
30,fake_1000,34,fake_1000,0.0
30,fake_1000,35,fake_1000,0.0
30,fake_1000,36,fake_1000,0.0
30,fake_1000,37,fake_1000,0.0
30,fake_1000,38,fake_1000,0.0
30,fake_1000,39,fake_1000,0.0
30,fake_1000,40,fake_1000,0.0
30,fake_1000,41,fake_1000,0.0
30,fake_1000,42,fake_1000,0.0
30,fake_1000,43,fake_1000,0.0
30,fake_1000,44,fake_1000,0.0
30,fake_1000,45,fake_1000,0.0
30,fake_1000,46,fake_1000,0.0
30,fake_1000,47,fake_1000,0.0
30,fake_1000,48,fake_1000,0.0
30,fake_1000,49,fake_1000,0.0
31,fake_1000,32,fake_1000,1.0
31,fake_1000,33,fake_1000,1.0
31,fake_1000,34,fake_1000,1.0
31,fake_1000,35,fake_1000,1.0
31,fake_1000,36,fake_1000,1.0
31,fake_1000,37,fake_1000,0.0
31,fake_1000,38,fake_1000,0.0
31,fake_1000,39,fake_1000,0.0
31,fake_1000,40,fake_1000,0.0
31,fake_1000,41,fake_1000,0.0
31,fake_1000,42,fake_1000,0.0
31,fake_1000,43,fake_1000,0.0
31,fake_1000,44,fake_1000,0.0
31,fake_1000,45,fake_1000,0.0
31,fake_1000,46,fake_1000,0.0
31,fake_1000,47,fake_1000,0.0
31,fake_1000,48,fake_1000,0.0
31,fake_1000,49,fake_1000,0.0
32,fake_1000,33,fake_1000,1.0
32,fake_1000,34,fake_1000,1.0
32,fake_1000,35,fake_1000,1.0
32,fake_1000,36,fake_1000,1.0
32,fake_1000,37,fake_1000,0.0
32,fake_1000,38,fake_1000,0.0
32,fake_1000,39,fake_1000,0.0
32,fake_1000,40,fake_1000,0.0
32,fake_1000,41,fake_1000,0.0
32,fake_1000,42,fake_1000,0.0
32,fake_1000,43,fake_1000,0.0
32,fake_1000,44,fake_1000,0.0
32,fake_1000,45,fake_1000,0.0
32,fake_1000,46,fake_1000,0.0
32,fake_1000,47,fake_1000,0.0
32,fake_1000,48,fake_1000,0.0
32,fake_1000,49,fake_1000,0.0
33,fake_1000,34,fake_1000,1.0
33,fake_1000,35,fake_1000,1.0
33,fake_1000,36,fake_1000,1.0
33,fake_1000,37,fake_1000,0.0
33,fake_1000,38,fake_1000,0.0
33,fake_1000,39,fake_1000,0.0
33,fake_1000,40,fake_1000,0.0
33,fake_1000,41,fake_1000,0.0
33,fake_1000,42,fake_1000,0.0
33,fake_1000,43,fake_1000,0.0
33,fake_1000,44,fake_1000,0.0
33,fake_1000,45,fake_1000,0.0
33,fake_1000,46,fake_1000,0.0
33,fake_1000,47,fake_1000,0.0
33,fake_1000,48,fake_1000,0.0
33,fake_1000,49,fake_1000,0.0
34,fake_1000,35,fake_1000,1.0
34,fake_1000,36,fake_1000,1.0
34,fake_1000,37,fake_1000,0.0
34,fake_1000,38,fake_1000,0.0
34,fake_1000,39,fake_1000,0.0
34,fake_1000,40,fake_1000,0.0
34,fake_1000,41,fake_1000,0.0
34,fake_1000,42,fake_1000,0.0
34,fake_1000,43,fake_1000,0.0
34,fake_1000,44,fake_1000,0.0
34,fake_1000,45,fake_1000,0.0
34,fake_1000,46,fake_1000,0.0
34,fake_1000,47,fake_1000,0.0
34,fake_1000,48,fake_1000,0.0
34,fake_1000,49,fake_1000,0.0
35,fake_1000,36,fake_1000,1.0
35,fake_1000,37,fake_1000,0.0
35,fake_1000,38,fake_1000,0.0
35,fake_1000,39,fake_1000,0.0
35,fake_1000,40,fake_1000,0.0
35,fake_1000,41,fake_1000,0.0
35,fake_1000,42,fake_1000,0.0
35,fake_1000,43,fake_1000,0.0
35,fake_1000,44,fake_1000,0.0
35,fake_1000,45,fake_1000,0.0
35,fake_1000,46,fake_1000,0.0
35,fake_1000,47,fake_1000,0.0
35,fake_1000,48,fake_1000,0.0
35,fake_1000,49,fake_1000,0.0
36,fake_1000,37,fake_1000,0.0
36,fake_1000,38,fake_1000,0.0
36,fake_1000,39,fake_1000,0.0
36,fake_1000,40,fake_1000,0.0
36,fake_1000,41,fake_1000,0.0
36,fake_1000,42,fake_1000,0.0
36,fake_1000,43,fake_1000,0.0
36,fake_1000,44,fake_1000,0.0
36,fake_1000,45,fake_1000,0.0
36,fake_1000,46,fake_1000,0.0
36,fake_1000,47,fake_1000,0.0
36,fake_1000,48,fake_1000,0.0
36,fake_1000,49,fake_1000,0.0
37,fake_1000,38,fake_1000,1.0
37,fake_1000,39,fake_1000,1.0
37,fake_1000,40,fake_1000,1.0
37,fake_1000,41,fake_1000,1.0
37,fake_1000,42,fake_1000,1.0
37,fake_1000,43,fake_1000,1.0
37,fake_1000,44,fake_1000,0.0
37,fake_1000,45,fake_1000,0.0
37,fake_1000,46,fake_1000,0.0
37,fake_1000,47,fake_1000,0.0
37,fake_1000,48,fake_1000,0.0
37,fake_1000,49,fake_1000,0.0
38,fake_1000,39,fake_1000,1.0
38,fake_1000,40,fake_1000,1.0
38,fake_1000,41,fake_1000,1.0
38,fake_1000,42,fake_1000,1.0
38,fake_1000,43,fake_1000,1.0
38,fake_1000,44,fake_1000,0.0
38,fake_1000,45,fake_1000,0.0
38,fake_1000,46,fake_1000,0.0
38,fake_1000,47,fake_1000,0.0
38,fake_1000,48,fake_1000,0.0
38,fake_1000,49,fake_1000,0.0
39,fake_1000,40,fake_1000,1.0
39,fake_1000,41,fake_1000,1.0
39,fake_1000,42,fake_1000,1.0
39,fake_1000,43,fake_1000,1.0
39,fake_1000,44,fake_1000,0.0
39,fake_1000,45,fake_1000,0.0
39,fake_1000,46,fake_1000,0.0
39,fake_1000,47,fake_1000,0.0
39,fake_1000,48,fake_1000,0.0
39,fake_1000,49,fake_1000,0.0
40,fake_1000,41,fake_1000,1.0
40,fake_1000,42,fake_1000,1.0
40,fake_1000,43,fake_1000,1.0
40,fake_1000,44,fake_1000,0.0
40,fake_1000,45,fake_1000,0.0
40,fake_1000,46,fake_1000,0.0
40,fake_1000,47,fake_1000,0.0
40,fake_1000,48,fake_1000,0.0
40,fake_1000,49,fake_1000,0.0
41,fake_1000,42,fake_1000,1.0
41,fake_1000,43,fake_1000,1.0
41,fake_1000,44,fake_1000,0.0
41,fake_1000,45,fake_1000,0.0
41,fake_1000,46,fake_1000,0.0
41,fake_1000,47,fake_1000,0.0
41,fake_1000,48,fake_1000,0.0
41,fake_1000,49,fake_1000,0.0
42,fake_1000,43,fake_1000,1.0
42,fake_1000,44,fake_1000,0.0
42,fake_1000,45,fake_1000,0.0
42,fake_1000,46,fake_1000,0.0
42,fake_1000,47,fake_1000,0.0
42,fake_1000,48,fake_1000,0.0
42,fake_1000,49,fake_1000,0.0
43,fake_1000,44,fake_1000,0.0
43,fake_1000,45,fake_1000,0.0
43,fake_1000,46,fake_1000,0.0
43,fake_1000,47,fake_1000,0.0
43,fake_1000,48,fake_1000,0.0
43,fake_1000,49,fake_1000,0.0
44,fake_1000,45,fake_1000,1.0
44,fake_1000,46,fake_1000,1.0
44,fake_1000,47,fake_1000,0.0
44,fake_1000,48,fake_1000,0.0
44,fake_1000,49,fake_1000,0.0
45,fake_1000,46,fake_1000,1.0
45,fake_1000,47,fake_1000,0.0
45,fake_1000,48,fake_1000,0.0
45,fake_1000,49,fake_1000,0.0
46,fake_1000,47,fake_1000,0.0
46,fake_1000,48,fake_1000,0.0
46,fake_1000,49,fake_1000,0.0
47,fake_1000,48,fake_1000,1.0
47,fake_1000,49,fake_1000,1.0
48,fake_1000,49,fake_1000,1.0
